trait,target_island,cal_fraction,n_cal_samples,repeat,split_seed,subset,ringnr
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N05703
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939746
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87728
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N72660
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73519
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L57880
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732650
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732685
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14115
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800617
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981289
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31468
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28754
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168644
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73505
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42994
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31398
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L30289
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71867
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72606
tarsus,5,0.00940733772342427,10,5,2142821353,test,8934374
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27691
tarsus,5,0.00940733772342427,10,5,2142821353,test,8887344
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42514
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87387
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800405
tarsus,5,0.00940733772342427,10,5,2142821353,test,8934090
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939534
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89434
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71313
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52950
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168650
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71208
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747720
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71086
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732211
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747758
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87070
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P14401
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P14112
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981265
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52401
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72881
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681095
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800021
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N13983
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72679
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42786
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71254
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L19936
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681464
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71865
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681414
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L19830
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28777
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309141
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981276
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747725
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31925
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747976
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42679
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981609
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800045
tarsus,5,0.00940733772342427,10,5,2142821353,test,8943485
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73093
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31328
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87067
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42276
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73506
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89507
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14960
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168772
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981002
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52956
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309251
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14188
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27315
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N05030
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27316
tarsus,5,0.00940733772342427,10,5,2142821353,test,8934364
tarsus,5,0.00940733772342427,10,5,2142821353,test,8414806
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939344
tarsus,5,0.00940733772342427,10,5,2142821353,test,8934062
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L48314
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939630
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31940
tarsus,5,0.00940733772342427,10,5,2142821353,test,8651701
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42637
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981278
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73885
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168655
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14923
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939353
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42289
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N13930
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N06787
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168768
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681454
tarsus,5,0.00940733772342427,10,5,2142821353,test,8866754
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939086
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52243
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42518
tarsus,5,0.00940733772342427,10,5,2142821353,test,8651979
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27356
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31926
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73533
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939539
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28848
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42519
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71881
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L30599
tarsus,5,0.00940733772342427,10,5,2142821353,test,8857246
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681042
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681032
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27362
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72675
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168771
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309287
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31969
tarsus,5,0.00940733772342427,10,5,2142821353,test,8934058
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747227
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L49910
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N72655
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747900
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747749
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P26430
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P14829
tarsus,5,0.00940733772342427,10,5,2142821353,test,8887278
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P26403
tarsus,5,0.00940733772342427,10,5,2142821353,test,8730503
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31508
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89379
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N06311
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72934
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681469
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939181
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89665
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89691
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31713
tarsus,5,0.00940733772342427,10,5,2142821353,test,8866789
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14162
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L30898
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L19979
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N13934
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681466
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31945
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14922
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89516
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87062
tarsus,5,0.00940733772342427,10,5,2142821353,test,8573966
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309277
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14116
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28845
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73524
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L30890
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168769
tarsus,5,0.00940733772342427,10,5,2142821353,test,8943009
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747104
tarsus,5,0.00940733772342427,10,5,2142821353,test,8887440
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72924
tarsus,5,0.00940733772342427,10,5,2142821353,test,8934376
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L19835
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87071
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73094
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73097
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89366
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N13927
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87066
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87080
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732648
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N05464
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800023
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732646
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747365
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P14111
tarsus,5,0.00940733772342427,10,5,2142821353,test,8887414
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89376
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939538
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981272
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309269
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27361
tarsus,5,0.00940733772342427,10,5,2142821353,test,8857243
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52308
tarsus,5,0.00940733772342427,10,5,2142821353,test,8857754
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309171
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681074
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89537
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P11578
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14018
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42505
tarsus,5,0.00940733772342427,10,5,2142821353,test,8866791
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52504
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747563
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71317
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89845
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87048
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939749
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747373
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N05531
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52428
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681037
tarsus,5,0.00940733772342427,10,5,2142821353,test,8943894
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31939
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14189
tarsus,5,0.00940733772342427,10,5,2142821353,test,8794307
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87068
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28771
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31480
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71289
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939391
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73510
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31928
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87711
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31758
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P14241
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42503
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P14472
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800427
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87054
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89430
tarsus,5,0.00940733772342427,10,5,2142821353,test,8887345
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L19877
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L19813
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87241
tarsus,5,0.00940733772342427,10,5,2142821353,test,8887451
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681356
tarsus,5,0.00940733772342427,10,5,2142821353,test,8934373
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89634
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28783
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71085
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87774
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981281
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939158
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89742
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89652
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52550
tarsus,5,0.00940733772342427,10,5,2142821353,test,8651860
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14089
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309260
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27275
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309285
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800615
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71092
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28682
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747703
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N05534
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L48440
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747366
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168636
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309267
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89384
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N06783
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72877
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71296
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71314
tarsus,5,0.00940733772342427,10,5,2142821353,test,8887290
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N87065
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27177
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N42633
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747555
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309283
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747229
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681132
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732647
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747224
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89372
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89755
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732637
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L48304
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981280
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71872
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72722
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73821
tarsus,5,0.00940733772342427,10,5,2142821353,test,8943121
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89503
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747100
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981007
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800417
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681073
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31445
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73818
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N13933
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747554
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N72746
tarsus,5,0.00940733772342427,10,5,2142821353,test,8730535
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L30300
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939768
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981248
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800538
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168638
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M71322
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31483
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31356
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747520
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L49938
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981806
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27577
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800468
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14439
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309128
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N27917
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981802
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N06786
tarsus,5,0.00940733772342427,10,5,2142821353,test,8168642
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14808
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14220
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981279
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M72112
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31288
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747777
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31290
tarsus,5,0.00940733772342427,10,5,2142821353,test,8747102
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P14052
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800519
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939619
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L30260
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L19917
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L49974
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L48438
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681077
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L52978
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P11932
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P26200
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28693
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P11355
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89377
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681076
tarsus,5,0.00940733772342427,10,5,2142821353,test,8P14724
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L48311
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N73589
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732690
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939745
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981274
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31485
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N13977
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L26591
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N28689
tarsus,5,0.00940733772342427,10,5,2142821353,test,8934301
tarsus,5,0.00940733772342427,10,5,2142821353,test,8939578
tarsus,5,0.00940733772342427,10,5,2142821353,test,8309252
tarsus,5,0.00940733772342427,10,5,2142821353,test,8M31927
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800404
tarsus,5,0.00940733772342427,10,5,2142821353,test,8981264
tarsus,5,0.00940733772342427,10,5,2142821353,test,8730437
tarsus,5,0.00940733772342427,10,5,2142821353,test,8732288
tarsus,5,0.00940733772342427,10,5,2142821353,test,8800046
tarsus,5,0.00940733772342427,10,5,2142821353,test,8N14186
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89412
tarsus,5,0.00940733772342427,10,5,2142821353,test,8681012
tarsus,5,0.00940733772342427,10,5,2142821353,test,8L89519
tarsus,5,0.01881467544684854,20,5,778471536,cal,8939052
tarsus,5,0.01881467544684854,20,5,778471536,cal,8981822
tarsus,5,0.01881467544684854,20,5,778471536,cal,8M72602
tarsus,5,0.01881467544684854,20,5,778471536,cal,8P26412
tarsus,5,0.01881467544684854,20,5,778471536,cal,8N05810
tarsus,5,0.01881467544684854,20,5,778471536,cal,8681466
tarsus,5,0.01881467544684854,20,5,778471536,cal,8L52595
tarsus,5,0.01881467544684854,20,5,778471536,cal,8L89502
tarsus,5,0.01881467544684854,20,5,778471536,cal,8N27551
tarsus,5,0.01881467544684854,20,5,778471536,cal,8730509
tarsus,5,0.01881467544684854,20,5,778471536,cal,8N87053
tarsus,5,0.01881467544684854,20,5,778471536,cal,8681462
tarsus,5,0.01881467544684854,20,5,778471536,cal,8730454
tarsus,5,0.01881467544684854,20,5,778471536,cal,8N13930
tarsus,5,0.01881467544684854,20,5,778471536,cal,8N28777
tarsus,5,0.01881467544684854,20,5,778471536,cal,8N05534
tarsus,5,0.01881467544684854,20,5,778471536,cal,8887232
tarsus,5,0.01881467544684854,20,5,778471536,cal,8651754
tarsus,5,0.01881467544684854,20,5,778471536,cal,8309197
tarsus,5,0.01881467544684854,20,5,778471536,cal,8N14111
tarsus,5,0.01881467544684854,20,5,778471536,test,8N27956
tarsus,5,0.01881467544684854,20,5,778471536,test,8L48651
tarsus,5,0.01881467544684854,20,5,778471536,test,8887368
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89371
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89808
tarsus,5,0.01881467544684854,20,5,778471536,test,8857231
tarsus,5,0.01881467544684854,20,5,778471536,test,8N13986
tarsus,5,0.01881467544684854,20,5,778471536,test,8L64283
tarsus,5,0.01881467544684854,20,5,778471536,test,8N06786
tarsus,5,0.01881467544684854,20,5,778471536,test,8N87056
tarsus,5,0.01881467544684854,20,5,778471536,test,8N06783
tarsus,5,0.01881467544684854,20,5,778471536,test,8N14962
tarsus,5,0.01881467544684854,20,5,778471536,test,8M72972
tarsus,5,0.01881467544684854,20,5,778471536,test,8N27362
tarsus,5,0.01881467544684854,20,5,778471536,test,8P14220
tarsus,5,0.01881467544684854,20,5,778471536,test,8747102
tarsus,5,0.01881467544684854,20,5,778471536,test,8934373
tarsus,5,0.01881467544684854,20,5,778471536,test,8981274
tarsus,5,0.01881467544684854,20,5,778471536,test,8681454
tarsus,5,0.01881467544684854,20,5,778471536,test,8939745
tarsus,5,0.01881467544684854,20,5,778471536,test,8N42719
tarsus,5,0.01881467544684854,20,5,778471536,test,8747424
tarsus,5,0.01881467544684854,20,5,778471536,test,8N42718
tarsus,5,0.01881467544684854,20,5,778471536,test,8800199
tarsus,5,0.01881467544684854,20,5,778471536,test,8857778
tarsus,5,0.01881467544684854,20,5,778471536,test,8L52401
tarsus,5,0.01881467544684854,20,5,778471536,test,8M72881
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89202
tarsus,5,0.01881467544684854,20,5,778471536,test,8N28873
tarsus,5,0.01881467544684854,20,5,778471536,test,8M72935
tarsus,5,0.01881467544684854,20,5,778471536,test,8N27364
tarsus,5,0.01881467544684854,20,5,778471536,test,8800426
tarsus,5,0.01881467544684854,20,5,778471536,test,8934069
tarsus,5,0.01881467544684854,20,5,778471536,test,8M31758
tarsus,5,0.01881467544684854,20,5,778471536,test,8981273
tarsus,5,0.01881467544684854,20,5,778471536,test,8747749
tarsus,5,0.01881467544684854,20,5,778471536,test,8N87048
tarsus,5,0.01881467544684854,20,5,778471536,test,8N06360
tarsus,5,0.01881467544684854,20,5,778471536,test,8L19969
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89211
tarsus,5,0.01881467544684854,20,5,778471536,test,8N05711
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89692
tarsus,5,0.01881467544684854,20,5,778471536,test,8N27455
tarsus,5,0.01881467544684854,20,5,778471536,test,8800046
tarsus,5,0.01881467544684854,20,5,778471536,test,8M71268
tarsus,5,0.01881467544684854,20,5,778471536,test,8309277
tarsus,5,0.01881467544684854,20,5,778471536,test,8934066
tarsus,5,0.01881467544684854,20,5,778471536,test,8N28683
tarsus,5,0.01881467544684854,20,5,778471536,test,8M72679
tarsus,5,0.01881467544684854,20,5,778471536,test,8M31352
tarsus,5,0.01881467544684854,20,5,778471536,test,8L64970
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89271
tarsus,5,0.01881467544684854,20,5,778471536,test,8N14955
tarsus,5,0.01881467544684854,20,5,778471536,test,8732649
tarsus,5,0.01881467544684854,20,5,778471536,test,8N28688
tarsus,5,0.01881467544684854,20,5,778471536,test,8168771
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89521
tarsus,5,0.01881467544684854,20,5,778471536,test,8939344
tarsus,5,0.01881467544684854,20,5,778471536,test,8P11932
tarsus,5,0.01881467544684854,20,5,778471536,test,8N27691
tarsus,5,0.01881467544684854,20,5,778471536,test,8934893
tarsus,5,0.01881467544684854,20,5,778471536,test,8857232
tarsus,5,0.01881467544684854,20,5,778471536,test,8816408
tarsus,5,0.01881467544684854,20,5,778471536,test,8651975
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89274
tarsus,5,0.01881467544684854,20,5,778471536,test,8887278
tarsus,5,0.01881467544684854,20,5,778471536,test,8N05703
tarsus,5,0.01881467544684854,20,5,778471536,test,8857407
tarsus,5,0.01881467544684854,20,5,778471536,test,8N72724
tarsus,5,0.01881467544684854,20,5,778471536,test,8L89844
tarsus,5,0.01881467544684854,20,5,778471536,test,8981820
tarsus,5,0.01881467544684854,20,5,778471536,test,8L52978
tarsus,5,0.01881467544684854,20,5,778471536,test,8M31632
tarsus,5,0.01881467544684854,20,5,778471536,test,8P26403
