Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_ridge_iw
ID of job: 24351982
Array task ID: 7
The job was run on these nodes: idun-03-14
[I 2026-04-28 16:18:26,185] Trial 0 finished with value: 0.16265008411126589 and parameters: {'alpha': 233144.78773166405, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.010431250548547025, 'iw_n_components': 5, 'iw_logistic_c': 0.024278386754340225, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.16265008411126589.
[I 2026-04-28 23:54:43,233] Trial 121 finished with value: 0.17987446509872618 and parameters: {'alpha': 567566.3904455259, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.014093710591442061, 'iw_n_components': 20, 'iw_logistic_c': 0.06645632806498654, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-28 23:58:29,588] Trial 122 finished with value: 0.17690934934512076 and parameters: {'alpha': 563472.5948333661, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.014254570683955648, 'iw_n_components': 20, 'iw_logistic_c': 0.03147405928956435, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:02:13,078] Trial 123 finished with value: 0.17668640414551243 and parameters: {'alpha': 505616.2050897102, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.012383578372481406, 'iw_n_components': 20, 'iw_logistic_c': 0.6137313155559468, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:05:56,999] Trial 124 finished with value: 0.1783863931809076 and parameters: {'alpha': 639107.6088832441, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.013486025654225834, 'iw_n_components': 20, 'iw_logistic_c': 0.0663678877372083, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:09:41,354] Trial 125 finished with value: 0.17835563742811755 and parameters: {'alpha': 705381.6778828903, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.018459038503973686, 'iw_n_components': 20, 'iw_logistic_c': 0.35686726814964725, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:13:25,125] Trial 126 finished with value: 0.17900177902744913 and parameters: {'alpha': 761781.5094583839, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.015052665281143329, 'iw_n_components': 20, 'iw_logistic_c': 0.15790281351630792, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:17:09,865] Trial 127 finished with value: 0.17829942533260873 and parameters: {'alpha': 759449.4992064346, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.015393819196783516, 'iw_n_components': 20, 'iw_logistic_c': 0.15242571548491315, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:20:37,487] Trial 128 finished with value: 0.1626669185691026 and parameters: {'alpha': 803735.4701857779, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.01705534161923432, 'iw_n_components': 20, 'iw_logistic_c': 0.07007728881990373, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:24:20,802] Trial 129 finished with value: 0.17858092868105724 and parameters: {'alpha': 644153.3450233625, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.008814765269864544, 'iw_n_components': 20, 'iw_logistic_c': 0.11508260920534216, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:28:05,471] Trial 130 finished with value: 0.1790913250299613 and parameters: {'alpha': 631844.8825214836, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.008921592163960499, 'iw_n_components': 20, 'iw_logistic_c': 0.11094258429065022, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:31:51,211] Trial 131 finished with value: 0.17882926974260963 and parameters: {'alpha': 636172.6820377148, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.007703774483066099, 'iw_n_components': 20, 'iw_logistic_c': 0.2751892386374942, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:35:35,447] Trial 132 finished with value: 0.1745474038648193 and parameters: {'alpha': 564599.2744797627, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.00752875736169836, 'iw_n_components': 20, 'iw_logistic_c': 0.26426624916867447, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:39:19,228] Trial 133 finished with value: 0.17939230328828482 and parameters: {'alpha': 614766.3171750422, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.012082484119236828, 'iw_n_components': 20, 'iw_logistic_c': 0.20383026396334464, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:43:01,355] Trial 134 finished with value: 0.17916895393204396 and parameters: {'alpha': 612335.4813269803, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.012195445727676524, 'iw_n_components': 20, 'iw_logistic_c': 0.18846603720850355, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:46:44,038] Trial 135 finished with value: 0.17801181949187633 and parameters: {'alpha': 738272.0142497375, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.012217216392235258, 'iw_n_components': 20, 'iw_logistic_c': 0.029659028959948677, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:50:26,592] Trial 136 finished with value: 0.1771128709807047 and parameters: {'alpha': 698072.2248253844, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.014184405240155167, 'iw_n_components': 20, 'iw_logistic_c': 0.19029485716536965, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:54:11,802] Trial 137 finished with value: 0.17643687551684584 and parameters: {'alpha': 548971.1315250667, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.006765929860092674, 'iw_n_components': 20, 'iw_logistic_c': 0.05153847659203629, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 00:57:59,937] Trial 138 finished with value: 0.17795028439476127 and parameters: {'alpha': 632175.2724973292, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.010136063336331273, 'iw_n_components': 20, 'iw_logistic_c': 0.138824218265571, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:01:47,488] Trial 139 finished with value: 0.17839796536042712 and parameters: {'alpha': 673126.6103276411, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.008098189248787167, 'iw_n_components': 20, 'iw_logistic_c': 0.09861600179687033, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:05:36,167] Trial 140 finished with value: 0.17640387612653002 and parameters: {'alpha': 775323.8883054408, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.015139413958861418, 'iw_n_components': 20, 'iw_logistic_c': 0.2524049736137963, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:09:28,892] Trial 141 finished with value: 0.17801984989215708 and parameters: {'alpha': 602607.9490257659, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.011880341397801057, 'iw_n_components': 20, 'iw_logistic_c': 0.3802794614119372, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:13:21,461] Trial 142 finished with value: 0.1784249446465523 and parameters: {'alpha': 584208.486131143, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.012926485843064895, 'iw_n_components': 20, 'iw_logistic_c': 0.6906442870797312, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:17:15,813] Trial 143 finished with value: 0.17791393539412456 and parameters: {'alpha': 526831.5664432732, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.01008469883747059, 'iw_n_components': 20, 'iw_logistic_c': 0.21268453818156158, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:21:08,914] Trial 144 finished with value: 0.17873259576297368 and parameters: {'alpha': 474127.71982348384, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.013600029799495861, 'iw_n_components': 20, 'iw_logistic_c': 0.0798849625722664, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:24:21,696] Trial 145 finished with value: 0.16666143255349636 and parameters: {'alpha': 75228.22522780672, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.016579977655423923, 'iw_n_components': 2, 'iw_logistic_c': 0.11916980777345264, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:28:13,982] Trial 146 finished with value: 0.17726797843287112 and parameters: {'alpha': 469821.533780153, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.013834759548986665, 'iw_n_components': 20, 'iw_logistic_c': 0.019123715044341724, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:32:07,524] Trial 147 finished with value: 0.16893222799813376 and parameters: {'alpha': 207903.92221061682, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.012314676163286943, 'iw_n_components': 20, 'iw_logistic_c': 0.05407890505679762, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:35:56,755] Trial 148 finished with value: 0.17838281220724728 and parameters: {'alpha': 563621.6693286776, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.009333108436259261, 'iw_n_components': 20, 'iw_logistic_c': 0.08746649537342546, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
[I 2026-04-29 01:39:31,606] Trial 149 finished with value: 0.16614798536138772 and parameters: {'alpha': 662756.5920694523, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.014684972944239896, 'iw_n_components': 20, 'iw_logistic_c': 0.0347727965910727, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 71 with value: 0.18035608494468328.
