Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_ridge_iw
ID of job: 24351978
Array task ID: 3
The job was run on these nodes: idun-03-24
[I 2026-04-28 16:17:52,448] Trial 0 finished with value: 0.18779389010566966 and parameters: {'alpha': 233144.78773166405, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.010431250548547025, 'iw_n_components': 5, 'iw_logistic_c': 0.024278386754340225, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.18779389010566966.
[I 2026-04-29 00:04:33,450] Trial 120 finished with value: 0.19712516268677946 and parameters: {'alpha': 228803.83397829783, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0020301259587816103, 'iw_n_components': 10, 'iw_logistic_c': 3.829571965919336e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 119 with value: 0.19777072252751995.
[I 2026-04-29 00:08:31,543] Trial 121 finished with value: 0.1963515956282971 and parameters: {'alpha': 232308.2611799595, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0020105349346383875, 'iw_n_components': 10, 'iw_logistic_c': 6.264932041282705e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 119 with value: 0.19777072252751995.
[I 2026-04-29 00:12:28,264] Trial 122 finished with value: 0.19745770449984387 and parameters: {'alpha': 262661.9321252237, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0025380231957509458, 'iw_n_components': 10, 'iw_logistic_c': 4.3138375109825836e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 119 with value: 0.19777072252751995.
[I 2026-04-29 00:16:33,441] Trial 123 finished with value: 0.19409923719213357 and parameters: {'alpha': 218632.47383414477, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0025275141705336786, 'iw_n_components': 30, 'iw_logistic_c': 3.3720634657210516e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 119 with value: 0.19777072252751995.
[I 2026-04-29 00:20:32,842] Trial 124 finished with value: 0.19424324431570114 and parameters: {'alpha': 238778.47228913225, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0022671858655205403, 'iw_n_components': 10, 'iw_logistic_c': 9.781064612004023e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 119 with value: 0.19777072252751995.
[I 2026-04-29 00:24:18,230] Trial 125 finished with value: 0.1917935329869675 and parameters: {'alpha': 298195.94527540234, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0024500455093364164, 'iw_n_components': 10, 'iw_logistic_c': 4.220444962760705e-05, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 119 with value: 0.19777072252751995.
[I 2026-04-29 00:28:19,496] Trial 126 finished with value: 0.1978725314654979 and parameters: {'alpha': 253324.4357649584, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.00274574993395271, 'iw_n_components': 10, 'iw_logistic_c': 1.969238423309026e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 00:32:21,347] Trial 127 finished with value: 0.19748310775109668 and parameters: {'alpha': 251428.502396702, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0026632783188627373, 'iw_n_components': 10, 'iw_logistic_c': 2.0621411687852724e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 00:35:49,527] Trial 128 finished with value: 0.19471194830934518 and parameters: {'alpha': 186435.53807436104, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.002633167411700031, 'iw_n_components': 1, 'iw_logistic_c': 0.00019450873972653244, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 00:39:51,312] Trial 129 finished with value: 0.19741539004953107 and parameters: {'alpha': 257588.90523554944, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0020899014452324645, 'iw_n_components': 10, 'iw_logistic_c': 2.0335356348247206e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 00:43:26,912] Trial 130 finished with value: 0.18935039235905546 and parameters: {'alpha': 254506.10316142626, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0020803417944260253, 'iw_n_components': 3, 'iw_logistic_c': 6.997075506870805e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 00:47:25,989] Trial 131 finished with value: 0.1975121505394465 and parameters: {'alpha': 227318.62559295027, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.002226613936221823, 'iw_n_components': 10, 'iw_logistic_c': 2.2521655451393316e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 00:51:22,228] Trial 132 finished with value: 0.19750758130569696 and parameters: {'alpha': 233501.0046054855, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0020054926927670367, 'iw_n_components': 10, 'iw_logistic_c': 2.1532623250282e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 00:55:17,289] Trial 133 finished with value: 0.1978204753517951 and parameters: {'alpha': 227632.97237326528, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.002025912172474479, 'iw_n_components': 10, 'iw_logistic_c': 2.4019756497167116e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 00:59:13,111] Trial 134 finished with value: 0.19746278460394195 and parameters: {'alpha': 232788.14665732434, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0020381781167515232, 'iw_n_components': 10, 'iw_logistic_c': 2.267938902032728e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 126 with value: 0.1978725314654979.
[I 2026-04-29 01:03:08,357] Trial 135 finished with value: 0.1979223651165152 and parameters: {'alpha': 248345.59613088402, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.002164980548196504, 'iw_n_components': 10, 'iw_logistic_c': 2.1049074905990866e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 135 with value: 0.1979223651165152.
[I 2026-04-29 01:07:09,546] Trial 136 finished with value: 0.19761078437462976 and parameters: {'alpha': 245695.65624608967, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0021954078892348766, 'iw_n_components': 10, 'iw_logistic_c': 2.264415888553704e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 135 with value: 0.1979223651165152.
[I 2026-04-29 01:11:07,585] Trial 137 finished with value: 0.19797390794286746 and parameters: {'alpha': 248341.40233998, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0025633836890266667, 'iw_n_components': 10, 'iw_logistic_c': 2.3356984926185808e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:14:27,267] Trial 138 finished with value: 0.19053778655417491 and parameters: {'alpha': 246865.08851875088, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0025687752138443256, 'iw_n_components': 2, 'iw_logistic_c': 2.3415991781970523e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:18:14,842] Trial 139 finished with value: 0.19690636058206792 and parameters: {'alpha': 237811.36838139605, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0020172748632113825, 'iw_n_components': 10, 'iw_logistic_c': 5.536339104265647e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:21:46,564] Trial 140 finished with value: 0.1908369930801083 and parameters: {'alpha': 193600.93718643315, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.003018823939473322, 'iw_n_components': 10, 'iw_logistic_c': 2.8057560583624313e-05, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:25:33,390] Trial 141 finished with value: 0.19750565046802823 and parameters: {'alpha': 285169.7260297853, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0024218376691577583, 'iw_n_components': 10, 'iw_logistic_c': 1.8808781308377652e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:29:16,544] Trial 142 finished with value: 0.19756027358546255 and parameters: {'alpha': 252508.83012849934, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0024236414547741227, 'iw_n_components': 10, 'iw_logistic_c': 3.948960952966072e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:32:56,766] Trial 143 finished with value: 0.1975750019416783 and parameters: {'alpha': 251969.40355837758, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.002442396146949202, 'iw_n_components': 10, 'iw_logistic_c': 2.1581836001231463e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:36:36,559] Trial 144 finished with value: 0.1977751675356876 and parameters: {'alpha': 248299.29593261238, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0024285764002923123, 'iw_n_components': 10, 'iw_logistic_c': 2.2359295340331784e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:40:20,446] Trial 145 finished with value: 0.19341719632950272 and parameters: {'alpha': 246224.68821573275, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.002446400240766703, 'iw_n_components': 20, 'iw_logistic_c': 3.199404485745606e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:43:59,935] Trial 146 finished with value: 0.19467011971798065 and parameters: {'alpha': 219838.4537564348, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0026543207662213437, 'iw_n_components': 10, 'iw_logistic_c': 8.500535451683448e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:47:38,093] Trial 147 finished with value: 0.19762951689683775 and parameters: {'alpha': 230836.41818138314, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.00239583425240673, 'iw_n_components': 10, 'iw_logistic_c': 1.998846274839704e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:51:16,239] Trial 148 finished with value: 0.197855279536713 and parameters: {'alpha': 288905.7223542161, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0028652665364936928, 'iw_n_components': 10, 'iw_logistic_c': 2.029332251506529e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
[I 2026-04-29 01:55:01,298] Trial 149 finished with value: 0.195288157370511 and parameters: {'alpha': 290804.5322137321, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0028404353794485087, 'iw_n_components': 30, 'iw_logistic_c': 6.682293847071261e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 137 with value: 0.19797390794286746.
