Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_ridge_iw
ID of job: 24351981
Array task ID: 6
The job was run on these nodes: idun-03-13
[I 2026-04-28 16:18:48,544] Trial 0 finished with value: 0.15986421930322467 and parameters: {'alpha': 233144.78773166405, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.010431250548547025, 'iw_n_components': 5, 'iw_logistic_c': 0.024278386754340225, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.15986421930322467.
[I 2026-04-29 00:12:44,138] Trial 120 finished with value: 0.16762643107726596 and parameters: {'alpha': 368527.9669809339, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.00357072245868583, 'iw_n_components': 10, 'iw_logistic_c': 1.4031365691938596e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:16:27,008] Trial 121 finished with value: 0.17542819282964006 and parameters: {'alpha': 274446.92511387746, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.006220788245755622, 'iw_n_components': 3, 'iw_logistic_c': 1.621399685449988e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:20:22,715] Trial 122 finished with value: 0.17318819609506617 and parameters: {'alpha': 287731.9264551506, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.004374282945043703, 'iw_n_components': 3, 'iw_logistic_c': 4.089054058493751e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:24:00,958] Trial 123 finished with value: 0.17541994737608613 and parameters: {'alpha': 241626.33663785073, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.006333464836540059, 'iw_n_components': 3, 'iw_logistic_c': 9.042142799259055e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:27:39,782] Trial 124 finished with value: 0.17490377823649278 and parameters: {'alpha': 243744.41412109885, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.006943353345024712, 'iw_n_components': 3, 'iw_logistic_c': 8.440616254758083e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:31:37,771] Trial 125 finished with value: 0.16438716135335313 and parameters: {'alpha': 266133.5447635143, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0058373508296029, 'iw_n_components': 3, 'iw_logistic_c': 1.832046658134212e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:35:28,212] Trial 126 finished with value: 0.1607593562318611 and parameters: {'alpha': 316577.6023057149, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.004700684853424554, 'iw_n_components': 3, 'iw_logistic_c': 0.005569694524721585, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:39:10,469] Trial 127 finished with value: 0.17562908073663464 and parameters: {'alpha': 242655.86779649137, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.004053172377744615, 'iw_n_components': 3, 'iw_logistic_c': 1.3041465476783589e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:42:26,976] Trial 128 finished with value: 0.16426837580225923 and parameters: {'alpha': 252089.24676219313, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0039807863545411135, 'iw_n_components': 2, 'iw_logistic_c': 1.0963381282987257e-05, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:46:10,590] Trial 129 finished with value: 0.17082199444946256 and parameters: {'alpha': 235967.44191622792, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0027973019123160745, 'iw_n_components': 3, 'iw_logistic_c': 6.858931384685381e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:49:53,951] Trial 130 finished with value: 0.17255346574695773 and parameters: {'alpha': 301648.814170085, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0064844860444015235, 'iw_n_components': 3, 'iw_logistic_c': 2.8648603823621845e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:53:35,194] Trial 131 finished with value: 0.17566665290651187 and parameters: {'alpha': 273366.71967066504, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0057788535119590295, 'iw_n_components': 3, 'iw_logistic_c': 1.448320323893594e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 00:57:17,102] Trial 132 finished with value: 0.17572736682370033 and parameters: {'alpha': 263023.8778870456, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0038651614659483886, 'iw_n_components': 3, 'iw_logistic_c': 1.3674905831252331e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 01:01:01,963] Trial 133 finished with value: 0.17378922437338046 and parameters: {'alpha': 238465.74078214847, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.003613228191655555, 'iw_n_components': 3, 'iw_logistic_c': 4.745562469176403e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 01:04:52,138] Trial 134 finished with value: 0.17568204586907604 and parameters: {'alpha': 254639.9248482165, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.005743808226951296, 'iw_n_components': 3, 'iw_logistic_c': 1.0065663197310192e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 01:09:37,483] Trial 135 finished with value: 0.17567642065009897 and parameters: {'alpha': 251943.281856165, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.003061208560258752, 'iw_n_components': 3, 'iw_logistic_c': 9.900575381511088e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 01:14:08,441] Trial 136 finished with value: 0.16886638232989545 and parameters: {'alpha': 273314.37303122727, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.003080062282323731, 'iw_n_components': 3, 'iw_logistic_c': 3.4166490689851723e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 01:20:08,948] Trial 137 finished with value: 0.17240527477911724 and parameters: {'alpha': 327692.2238818398, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0039301614372222555, 'iw_n_components': 20, 'iw_logistic_c': 1.5208060045341662e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 01:24:52,666] Trial 138 finished with value: 0.1682061017464678 and parameters: {'alpha': 253853.956811226, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.0032600398247288743, 'iw_n_components': 3, 'iw_logistic_c': 3.719086540813169e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 56 with value: 0.17599418115605572.
[I 2026-04-29 01:29:29,427] Trial 139 finished with value: 0.17610936923531798 and parameters: {'alpha': 303730.50068157323, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.005637292605778973, 'iw_n_components': 3, 'iw_logistic_c': 1.1926800401936467e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 139 with value: 0.17610936923531798.
[I 2026-04-29 01:34:09,247] Trial 140 finished with value: 0.17575681174579347 and parameters: {'alpha': 313110.8806647868, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0027220483742906652, 'iw_n_components': 5, 'iw_logistic_c': 1.01135122035658e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 139 with value: 0.17610936923531798.
[I 2026-04-29 01:39:19,372] Trial 141 finished with value: 0.1757893823372399 and parameters: {'alpha': 360351.3872199086, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.002734861196293035, 'iw_n_components': 5, 'iw_logistic_c': 1.0052980565388999e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 139 with value: 0.17610936923531798.
[I 2026-04-29 01:43:44,957] Trial 142 finished with value: 0.17741315421969053 and parameters: {'alpha': 343966.5915824606, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0027076887552542088, 'iw_n_components': 5, 'iw_logistic_c': 6.373913215401542e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 142 with value: 0.17741315421969053.
[I 2026-04-29 01:48:19,638] Trial 143 finished with value: 0.17728385819510578 and parameters: {'alpha': 359008.11471626104, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0026443269437063156, 'iw_n_components': 5, 'iw_logistic_c': 5.751509704073886e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 142 with value: 0.17741315421969053.
[I 2026-04-29 01:53:01,486] Trial 144 finished with value: 0.17705526663155877 and parameters: {'alpha': 409574.3028161943, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.002563165782655704, 'iw_n_components': 5, 'iw_logistic_c': 5.260905268538477e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 142 with value: 0.17741315421969053.
[I 2026-04-29 01:57:34,781] Trial 145 finished with value: 0.17434889303588622 and parameters: {'alpha': 412608.9107847983, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.002636520182122107, 'iw_n_components': 5, 'iw_logistic_c': 5.013213918767557e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 142 with value: 0.17741315421969053.
[I 2026-04-29 02:02:01,708] Trial 146 finished with value: 0.17349304409766828 and parameters: {'alpha': 364941.1752735179, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0020725285797797716, 'iw_n_components': 5, 'iw_logistic_c': 2.1804459217289353e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 142 with value: 0.17741315421969053.
[I 2026-04-29 02:05:57,786] Trial 147 finished with value: 0.17586402416048127 and parameters: {'alpha': 391018.2164021871, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.002495877378985119, 'iw_n_components': 5, 'iw_logistic_c': 3.6682982048777412e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 142 with value: 0.17741315421969053.
[I 2026-04-29 02:09:56,135] Trial 148 finished with value: 0.1701310809261835 and parameters: {'alpha': 385585.04842048883, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.00232907433333053, 'iw_n_components': 5, 'iw_logistic_c': 1.061753900434561e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 142 with value: 0.17741315421969053.
[I 2026-04-29 02:13:46,343] Trial 149 finished with value: 0.17555652731420215 and parameters: {'alpha': 423981.2801631981, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0028404353794485087, 'iw_n_components': 5, 'iw_logistic_c': 3.558984246929769e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 142 with value: 0.17741315421969053.
