trait,target_island,cal_fraction,n_cal_samples,repeat,split_seed,subset,ringnr
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L19936
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14190
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L64283
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939181
body_mass,5,0.00927643784786642,10,2,1351524278,test,8816495
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939197
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73510
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14901
body_mass,5,0.00927643784786642,10,2,1351524278,test,8732685
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681268
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P11579
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05464
body_mass,5,0.00927643784786642,10,2,1351524278,test,8730509
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89376
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71085
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934059
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28688
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48592
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52303
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05531
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N06387
body_mass,5,0.00927643784786642,10,2,1351524278,test,8816409
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934089
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42273
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27316
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71204
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87052
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87313
body_mass,5,0.00927643784786642,10,2,1351524278,test,8794301
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87072
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14910
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89741
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28776
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L26579
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42931
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681464
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73524
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73519
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72878
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L64278
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14201
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939584
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14225
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681075
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939157
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42527
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71257
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L19937
body_mass,5,0.00927643784786642,10,2,1351524278,test,8651860
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89268
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P11576
body_mass,5,0.00927643784786642,10,2,1351524278,test,8730496
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N06800
body_mass,5,0.00927643784786642,10,2,1351524278,test,8866791
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27934
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P26430
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14196
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27558
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52533
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72913
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800356
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71881
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309182
body_mass,5,0.00927643784786642,10,2,1351524278,test,8857237
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48446
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981026
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42521
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28754
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939762
body_mass,5,0.00927643784786642,10,2,1351524278,test,8730517
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L19912
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31874
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309128
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747227
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N72616
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939746
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800470
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L64134
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89847
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887226
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48365
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89324
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31476
body_mass,5,0.00927643784786642,10,2,1351524278,test,8651870
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89269
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42287
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72664
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89388
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31291
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L30783
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31581
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P26401
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89352
body_mass,5,0.00927643784786642,10,2,1351524278,test,8651952
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89372
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89634
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14063
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73093
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800031
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934077
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981268
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747976
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48336
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13986
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681095
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72602
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48451
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887283
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72606
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42705
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05534
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14089
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14829
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14111
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800023
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939158
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71296
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71520
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981007
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747726
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89374
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42970
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939034
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27259
body_mass,5,0.00927643784786642,10,2,1351524278,test,8857778
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N06917
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31926
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28777
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73509
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52535
body_mass,5,0.00927643784786642,10,2,1351524278,test,8651979
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89754
body_mass,5,0.00927643784786642,10,2,1351524278,test,8668476
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31356
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05702
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934066
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681466
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681037
body_mass,5,0.00927643784786642,10,2,1351524278,test,8732648
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309197
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P26193
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P11947
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747554
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42679
body_mass,5,0.00927643784786642,10,2,1351524278,test,8651948
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73097
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939352
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71100
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N06920
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87062
body_mass,5,0.00927643784786642,10,2,1351524278,test,8168665
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N72785
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800405
body_mass,5,0.00927643784786642,10,2,1351524278,test,8816491
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981807
body_mass,5,0.00927643784786642,10,2,1351524278,test,8943897
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N06749
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71310
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27361
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981801
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887344
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48313
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89514
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71414
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681370
body_mass,5,0.00927643784786642,10,2,1351524278,test,8857205
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48438
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27879
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72914
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747725
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L19921
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89752
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71098
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800199
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939750
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981823
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309263
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27412
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887450
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L19839
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747366
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14052
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14956
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42996
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89640
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L64933
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747534
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887249
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71092
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31327
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42514
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42548
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13975
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52504
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42510
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31452
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800570
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52426
body_mass,5,0.00927643784786642,10,2,1351524278,test,8168655
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28815
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52954
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71864
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747101
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14715
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27581
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800550
body_mass,5,0.00927643784786642,10,2,1351524278,test,8816497
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887440
body_mass,5,0.00927643784786642,10,2,1351524278,test,8866786
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L57876
body_mass,5,0.00927643784786642,10,2,1351524278,test,8651876
body_mass,5,0.00927643784786642,10,2,1351524278,test,8732653
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48443
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52596
body_mass,5,0.00927643784786642,10,2,1351524278,test,8651998
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42517
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P26200
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L30898
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52401
body_mass,5,0.00927643784786642,10,2,1351524278,test,8168613
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89387
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13927
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71212
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939764
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72818
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800615
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747218
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981012
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934364
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14962
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13932
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73831
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14064
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L30784
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981824
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28853
body_mass,5,0.00927643784786642,10,2,1351524278,test,8943894
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P26412
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52212
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31485
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31873
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89371
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28773
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N72664
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N72347
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73506
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42674
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800303
body_mass,5,0.00927643784786642,10,2,1351524278,test,8168771
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05536
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87068
body_mass,5,0.00927643784786642,10,2,1351524278,test,8732691
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939101
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28686
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309269
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28783
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13985
body_mass,5,0.00927643784786642,10,2,1351524278,test,8732654
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28756
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747720
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42256
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309288
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27927
body_mass,5,0.00927643784786642,10,2,1351524278,test,8857405
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681032
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72112
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89432
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14220
body_mass,5,0.00927643784786642,10,2,1351524278,test,8816408
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73818
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42518
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28812
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72678
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28682
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681025
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939085
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L30847
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42729
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887488
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747563
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934301
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14171
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31927
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981253
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14401
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73521
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681033
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747102
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71873
body_mass,5,0.00927643784786642,10,2,1351524278,test,8668490
body_mass,5,0.00927643784786642,10,2,1351524278,test,8730437
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L19934
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05710
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309173
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31337
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05810
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27275
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N06916
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981609
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87070
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309267
body_mass,5,0.00927643784786642,10,2,1351524278,test,8943743
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13974
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89211
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14167
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31293
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L19835
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L64903
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934368
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42786
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309285
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14834
body_mass,5,0.00927643784786642,10,2,1351524278,test,8168698
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L30598
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42397
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73504
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981276
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981274
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42275
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31602
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14227
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05532
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L30300
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14023
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934071
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N27177
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87711
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N72663
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887370
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981265
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981272
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309254
body_mass,5,0.00927643784786642,10,2,1351524278,test,8730442
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681356
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13970
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89266
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800404
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31532
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934090
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981802
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800592
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800469
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L19830
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73821
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747118
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981005
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747518
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681074
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89202
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887232
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981280
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89384
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31940
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14115
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31331
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934369
body_mass,5,0.00927643784786642,10,2,1351524278,test,8732641
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48455
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800025
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981708
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42289
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14075
body_mass,5,0.00927643784786642,10,2,1351524278,test,8939733
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N06783
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72929
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89655
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981857
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42259
body_mass,5,0.00927643784786642,10,2,1351524278,test,8943735
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28771
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89521
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681397
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31758
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28847
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89691
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52595
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P26403
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981270
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887286
body_mass,5,0.00927643784786642,10,2,1351524278,test,8168638
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N06359
body_mass,5,0.00927643784786642,10,2,1351524278,test,8866789
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42507
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42285
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887278
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31382
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981290
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89742
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P14220
body_mass,5,0.00927643784786642,10,2,1351524278,test,8816918
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747373
body_mass,5,0.00927643784786642,10,2,1351524278,test,8P11578
body_mass,5,0.00927643784786642,10,2,1351524278,test,8887346
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87048
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L52534
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934375
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31713
body_mass,5,0.00927643784786642,10,2,1351524278,test,8681024
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13934
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800391
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28833
body_mass,5,0.00927643784786642,10,2,1351524278,test,8309287
body_mass,5,0.00927643784786642,10,2,1351524278,test,8866790
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72679
body_mass,5,0.00927643784786642,10,2,1351524278,test,8573966
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N73501
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N42505
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72609
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05726
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31941
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L89637
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87053
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87085
body_mass,5,0.00927643784786642,10,2,1351524278,test,8800353
body_mass,5,0.00927643784786642,10,2,1351524278,test,8573606
body_mass,5,0.00927643784786642,10,2,1351524278,test,8730537
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28774
body_mass,5,0.00927643784786642,10,2,1351524278,test,8168769
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981733
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M72969
body_mass,5,0.00927643784786642,10,2,1351524278,test,8730503
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747224
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934062
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13923
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31372
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747223
body_mass,5,0.00927643784786642,10,2,1351524278,test,8730436
body_mass,5,0.00927643784786642,10,2,1351524278,test,8934547
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N13977
body_mass,5,0.00927643784786642,10,2,1351524278,test,8L48452
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M71206
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14922
body_mass,5,0.00927643784786642,10,2,1351524278,test,8M31591
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N14166
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N05712
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28818
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N87701
body_mass,5,0.00927643784786642,10,2,1351524278,test,8857231
body_mass,5,0.00927643784786642,10,2,1351524278,test,8981293
body_mass,5,0.00927643784786642,10,2,1351524278,test,8N28687
body_mass,5,0.00927643784786642,10,2,1351524278,test,8747703
