trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,ringnumber,source_island,source_island_name
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05145,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05146,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05147,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05149,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05150,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05152,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05153,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05154,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05155,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05156,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05157,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05158,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05160,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05161,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8M72694,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05162,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05165,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05166,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05167,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05169,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05170,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05171,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05172,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05173,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05175,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05176,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05177,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05178,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05180,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05181,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05182,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05184,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05185,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05187,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05188,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05189,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05191,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05192,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05193,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05194,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05195,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05196,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05198,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05199,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05200,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05201,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05203,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05204,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05205,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05206,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05207,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05208,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05209,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05210,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05211,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05212,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05213,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05214,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05215,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05216,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05217,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05218,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05220,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05221,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05222,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05223,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05225,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05226,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05227,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05228,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05229,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05230,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05231,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05232,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05233,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05234,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05235,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05236,12,Southern 2
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05238,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05239,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05240,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05241,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05242,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05243,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05246,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05247,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05248,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05250,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05252,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05254,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05255,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05256,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05257,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05258,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05260,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05261,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05262,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05263,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05264,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05266,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05267,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05268,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05269,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05272,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05274,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05275,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05276,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05277,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05278,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05279,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05280,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05284,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05285,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05286,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05288,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05289,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05291,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05293,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05294,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05295,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05296,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05297,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05298,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05300,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05301,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05302,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05303,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05304,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05305,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05307,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05308,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8M71867,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05358,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05402,10,Aldra
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05423,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05457,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05460,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05462,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05464,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05513,8,Lovund
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05532,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05533,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05534,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05535,7,Onøy og Lurøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05538,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05569,8,Lovund
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05572,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05574,8,Lovund
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05576,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05588,8,Lovund
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05602,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05603,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05604,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05608,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05609,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05610,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05611,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05612,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05613,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05614,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05615,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05616,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05617,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05618,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05619,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05620,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05621,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05622,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05623,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05624,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05626,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05627,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05628,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05639,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05640,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05641,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05642,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05643,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05644,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05645,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05646,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05647,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05648,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05649,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05651,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05653,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05654,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05656,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05658,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05659,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05660,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05662,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05663,13,Southern 3
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05361,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05362,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05364,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05669,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05671,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05672,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05673,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05676,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05677,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05678,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05681,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05683,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05685,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05686,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05687,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05688,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05689,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05690,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05692,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05694,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05702,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05703,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05704,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05705,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05706,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05707,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05708,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05709,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05710,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05711,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05712,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05724,3,Selvær
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05747,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05750,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05795,10,Aldra
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05796,10,Aldra
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05797,10,Aldra
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05798,10,Aldra
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05810,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05818,7,Onøy og Lurøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05824,7,Onøy og Lurøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05825,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05827,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05831,4,Gjerøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05840,10,Aldra
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05841,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05846,5,Hestmannøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05851,0,Nesøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05857,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05858,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05859,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05861,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05864,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05865,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05866,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05867,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05868,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05870,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05872,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05874,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05875,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05876,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05877,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05880,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05881,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05883,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05885,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05887,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05890,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05892,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05893,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05894,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05897,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05898,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05900,11,Southern 1
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05905,0,Nesøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05907,0,Nesøy
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05916,9,Sleneset
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05933,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05939,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05942,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05946,3,Selvær
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05953,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05957,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05983,14,Southern 4
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06011,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06020,3,Selvær
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06029,3,Selvær
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06037,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N05695,15,Southern 5
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06178,9,Sleneset
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06285,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06290,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06292,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06293,2,Træna
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06294,9,Sleneset
body_mass,6,Indre Kvarøy,3,1125825237,4500,pevmean_ga,8N06295,9,Sleneset
