trait,target_island,cal_fraction,n_cal_samples,repeat,split_seed,subset,ringnr
wing,5,0.018957345971563982,20,9,308211947,test,8L57882
wing,5,0.018957345971563982,20,9,308211947,test,8681028
wing,5,0.018957345971563982,20,9,308211947,test,8M31291
wing,5,0.018957345971563982,20,9,308211947,test,8L52954
wing,5,0.018957345971563982,20,9,308211947,test,8887488
wing,5,0.018957345971563982,20,9,308211947,test,8939344
wing,5,0.018957345971563982,20,9,308211947,test,8L89691
wing,5,0.018957345971563982,20,9,308211947,test,8N13923
wing,5,0.018957345971563982,20,9,308211947,test,8981002
wing,5,0.018957345971563982,20,9,308211947,test,8N42289
wing,5,0.018957345971563982,20,9,308211947,test,8800045
wing,5,0.018957345971563982,20,9,308211947,test,8N05533
wing,5,0.018957345971563982,20,9,308211947,test,8651695
wing,5,0.018957345971563982,20,9,308211947,test,8981609
wing,5,0.018957345971563982,20,9,308211947,test,8M31445
wing,5,0.018957345971563982,20,9,308211947,test,8N06783
wing,5,0.018957345971563982,20,9,308211947,test,8L52596
wing,5,0.018957345971563982,20,9,308211947,test,8N05703
wing,5,0.018957345971563982,20,9,308211947,test,8N14164
wing,5,0.018957345971563982,20,9,308211947,test,8N28776
wing,5,0.018957345971563982,20,9,308211947,test,8732653
wing,5,0.018957345971563982,20,9,308211947,test,8651952
wing,5,0.018957345971563982,20,9,308211947,test,8L19934
wing,5,0.018957345971563982,20,9,308211947,test,8N42518
wing,5,0.018957345971563982,20,9,308211947,test,8M31969
wing,5,0.018957345971563982,20,9,308211947,test,8934304
wing,5,0.018957345971563982,20,9,308211947,test,8981009
wing,5,0.018957345971563982,20,9,308211947,test,8N05536
wing,5,0.018957345971563982,20,9,308211947,test,8939101
wing,5,0.018957345971563982,20,9,308211947,test,8887449
wing,5,0.018957345971563982,20,9,308211947,test,8651975
wing,5,0.018957345971563982,20,9,308211947,test,8N05712
wing,5,0.018957345971563982,20,9,308211947,test,8747218
wing,5,0.018957345971563982,20,9,308211947,test,8N87701
wing,5,0.018957345971563982,20,9,308211947,test,8L89754
wing,5,0.018957345971563982,20,9,308211947,test,8939899
wing,5,0.018957345971563982,20,9,308211947,test,8M72602
wing,5,0.018957345971563982,20,9,308211947,test,8800074
wing,5,0.018957345971563982,20,9,308211947,test,8981274
wing,5,0.018957345971563982,20,9,308211947,test,8N27412
wing,5,0.018957345971563982,20,9,308211947,test,8981289
wing,5,0.018957345971563982,20,9,308211947,test,8N06371
wing,5,0.018957345971563982,20,9,308211947,test,8939024
wing,5,0.018957345971563982,20,9,308211947,test,8N27415
wing,5,0.018957345971563982,20,9,308211947,test,8N87068
wing,5,0.018957345971563982,20,9,308211947,test,8L48455
wing,5,0.018957345971563982,20,9,308211947,test,8N13927
wing,5,0.018957345971563982,20,9,308211947,test,8747518
wing,5,0.018957345971563982,20,9,308211947,test,8N06920
wing,5,0.018957345971563982,20,9,308211947,test,8L48602
wing,5,0.018957345971563982,20,9,308211947,test,8943880
wing,5,0.018957345971563982,20,9,308211947,test,8M71092
wing,5,0.018957345971563982,20,9,308211947,test,8730496
wing,5,0.018957345971563982,20,9,308211947,test,8800352
wing,5,0.018957345971563982,20,9,308211947,test,8681034
wing,5,0.018957345971563982,20,9,308211947,test,8730503
wing,5,0.018957345971563982,20,9,308211947,test,8N42719
wing,5,0.018957345971563982,20,9,308211947,test,8681095
wing,5,0.018957345971563982,20,9,308211947,test,8L48318
wing,5,0.018957345971563982,20,9,308211947,test,8N14961
wing,5,0.018957345971563982,20,9,308211947,test,8M71873
wing,5,0.018957345971563982,20,9,308211947,test,8N13971
wing,5,0.018957345971563982,20,9,308211947,test,8N73831
wing,5,0.018957345971563982,20,9,308211947,test,8981278
wing,5,0.018957345971563982,20,9,308211947,test,8N87048
wing,5,0.018957345971563982,20,9,308211947,test,8N87071
wing,5,0.018957345971563982,20,9,308211947,test,8L19920
wing,5,0.018957345971563982,20,9,308211947,test,8N73505
wing,5,0.018957345971563982,20,9,308211947,test,8P14191
wing,5,0.018957345971563982,20,9,308211947,test,8L89519
wing,5,0.018957345971563982,20,9,308211947,test,8M71268
wing,5,0.018957345971563982,20,9,308211947,test,8730443
wing,5,0.018957345971563982,20,9,308211947,test,8651876
wing,5,0.018957345971563982,20,9,308211947,test,8L30898
wing,5,0.018957345971563982,20,9,308211947,test,8N28851
wing,5,0.018957345971563982,20,9,308211947,test,8N42525
wing,5,0.018957345971563982,20,9,308211947,test,8N13981
wing,5,0.018957345971563982,20,9,308211947,test,8939052
wing,5,0.018957345971563982,20,9,308211947,test,8981280
wing,5,0.018957345971563982,20,9,308211947,test,8N87067
wing,5,0.018957345971563982,20,9,308211947,test,8L89432
wing,5,0.018957345971563982,20,9,308211947,test,8N73533
wing,5,0.018957345971563982,20,9,308211947,test,8981545
wing,5,0.018957345971563982,20,9,308211947,test,8N72616
wing,5,0.018957345971563982,20,9,308211947,test,8L48418
wing,5,0.018957345971563982,20,9,308211947,test,8816918
wing,5,0.018957345971563982,20,9,308211947,test,8747564
wing,5,0.018957345971563982,20,9,308211947,test,8800391
wing,5,0.018957345971563982,20,9,308211947,test,8L52303
wing,5,0.018957345971563982,20,9,308211947,test,8N42729
wing,5,0.018957345971563982,20,9,308211947,test,8M31480
wing,5,0.018957345971563982,20,9,308211947,test,8N13970
wing,5,0.018957345971563982,20,9,308211947,test,8M31927
wing,5,0.018957345971563982,20,9,308211947,test,8N73821
wing,5,0.018957345971563982,20,9,308211947,test,8N28892
wing,5,0.018957345971563982,20,9,308211947,test,8L89637
wing,5,0.018957345971563982,20,9,308211947,test,8168702
wing,5,0.018957345971563982,20,9,308211947,test,8P26401
wing,5,0.018957345971563982,20,9,308211947,test,8981806
wing,5,0.018957345971563982,20,9,308211947,test,8M72664
wing,5,0.018957345971563982,20,9,308211947,test,8N72785
wing,5,0.018957345971563982,20,9,308211947,test,8309128
wing,5,0.018957345971563982,20,9,308211947,test,8N13975
wing,5,0.018957345971563982,20,9,308211947,test,8816486
wing,5,0.018957345971563982,20,9,308211947,test,8168665
wing,5,0.018957345971563982,20,9,308211947,test,8981277
wing,5,0.018957345971563982,20,9,308211947,test,8934374
wing,5,0.018957345971563982,20,9,308211947,test,8N87070
wing,5,0.018957345971563982,20,9,308211947,test,8537728
wing,5,0.018957345971563982,20,9,308211947,test,8N42858
wing,5,0.018957345971563982,20,9,308211947,test,8981273
wing,5,0.018957345971563982,20,9,308211947,test,8N05726
wing,5,0.018957345971563982,20,9,308211947,test,8681077
wing,5,0.018957345971563982,20,9,308211947,test,8939534
wing,5,0.018957345971563982,20,9,308211947,test,8N14931
wing,5,0.018957345971563982,20,9,308211947,test,8N13930
wing,5,0.018957345971563982,20,9,308211947,test,8L89384
wing,5,0.018957345971563982,20,9,308211947,test,8N42697
wing,5,0.018957345971563982,20,9,308211947,test,8N06916
wing,5,0.018957345971563982,20,9,308211947,test,8981279
wing,5,0.018957345971563982,20,9,308211947,test,8L52978
wing,5,0.018957345971563982,20,9,308211947,test,8681356
wing,5,0.018957345971563982,20,9,308211947,test,8N42507
wing,5,0.018957345971563982,20,9,308211947,test,8N42502
wing,5,0.018957345971563982,20,9,308211947,test,8N14957
wing,5,0.018957345971563982,20,9,308211947,test,8800314
wing,5,0.018957345971563982,20,9,308211947,test,8309266
wing,5,0.018957345971563982,20,9,308211947,test,8651754
wing,5,0.018957345971563982,20,9,308211947,test,8309288
wing,5,0.018957345971563982,20,9,308211947,test,8L89202
wing,5,0.018957345971563982,20,9,308211947,test,8943402
wing,5,0.018957345971563982,20,9,308211947,test,8P14829
wing,5,0.018957345971563982,20,9,308211947,test,8L64903
wing,5,0.018957345971563982,20,9,308211947,test,8M31923
wing,5,0.018957345971563982,20,9,308211947,test,8N28873
wing,5,0.018957345971563982,20,9,308211947,test,8747224
wing,5,0.018957345971563982,20,9,308211947,test,8N05705
wing,5,0.018957345971563982,20,9,308211947,test,8N28818
wing,5,0.018957345971563982,20,9,308211947,test,8573896
wing,5,0.018957345971563982,20,9,308211947,test,8939538
wing,5,0.018957345971563982,20,9,308211947,test,8M31328
wing,5,0.018957345971563982,20,9,308211947,test,8N42674
wing,5,0.018957345971563982,20,9,308211947,test,8800038
wing,5,0.018957345971563982,20,9,308211947,test,8L89509
wing,5,0.018957345971563982,20,9,308211947,test,8N27577
wing,5,0.018957345971563982,20,9,308211947,test,8L64134
wing,5,0.018957345971563982,20,9,308211947,test,8681073
wing,5,0.018957345971563982,20,9,308211947,test,8N73521
wing,5,0.018957345971563982,20,9,308211947,test,8747722
wing,5,0.018957345971563982,20,9,308211947,test,8L89389
wing,5,0.018957345971563982,20,9,308211947,test,8M71823
wing,5,0.018957345971563982,20,9,308211947,test,8N87057
wing,5,0.018957345971563982,20,9,308211947,test,8N73502
wing,5,0.018957345971563982,20,9,308211947,test,8730517
wing,5,0.018957345971563982,20,9,308211947,test,8857405
wing,5,0.018957345971563982,20,9,308211947,test,8P14144
wing,5,0.018957345971563982,20,9,308211947,test,8M71060
wing,5,0.018957345971563982,20,9,308211947,test,8P14063
wing,5,0.018957345971563982,20,9,308211947,test,8P14053
wing,5,0.018957345971563982,20,9,308211947,test,8N05710
wing,5,0.018957345971563982,20,9,308211947,test,8L30847
wing,5,0.018957345971563982,20,9,308211947,test,8M72908
wing,5,0.018957345971563982,20,9,308211947,test,8L52428
wing,5,0.018957345971563982,20,9,308211947,test,8L30298
wing,5,0.018957345971563982,20,9,308211947,test,8651870
wing,5,0.018957345971563982,20,9,308211947,test,8M31924
wing,5,0.018957345971563982,20,9,308211947,test,8L89365
wing,5,0.018957345971563982,20,9,308211947,test,8N14960
wing,5,0.018957345971563982,20,9,308211947,test,8L89507
wing,5,0.018957345971563982,20,9,308211947,test,8N73519
wing,5,0.018957345971563982,20,9,308211947,test,8P11932
wing,5,0.018957345971563982,20,9,308211947,test,8887232
wing,5,0.018957345971563982,20,9,308211947,test,8L30890
wing,5,0.018957345971563982,20,9,308211947,test,8M71212
wing,5,0.018957345971563982,20,9,308211947,test,8939630
wing,5,0.018957345971563982,20,9,308211947,test,8N72660
wing,5,0.018957345971563982,20,9,308211947,test,8573603
wing,5,0.018957345971563982,20,9,308211947,test,8732650
wing,5,0.018957345971563982,20,9,308211947,test,8M31290
wing,5,0.018957345971563982,20,9,308211947,test,8N42517
wing,5,0.018957345971563982,20,9,308211947,test,8L89508
wing,5,0.018957345971563982,20,9,308211947,test,8309135
wing,5,0.018957345971563982,20,9,308211947,test,8N05462
wing,5,0.018957345971563982,20,9,308211947,test,8N13984
wing,5,0.018957345971563982,20,9,308211947,test,8943743
wing,5,0.018957345971563982,20,9,308211947,test,8L19813
wing,5,0.018957345971563982,20,9,308211947,test,8M71317
wing,5,0.018957345971563982,20,9,308211947,test,8M31327
wing,5,0.018957345971563982,20,9,308211947,test,8800077
wing,5,0.018957345971563982,20,9,308211947,test,8168638
wing,5,0.018957345971563982,20,9,308211947,test,8L49938
wing,5,0.018957345971563982,20,9,308211947,test,8934547
wing,5,0.018957345971563982,20,9,308211947,test,8M31747
wing,5,0.018957345971563982,20,9,308211947,test,8P14717
wing,5,0.018957345971563982,20,9,308211947,test,8732656
wing,5,0.018957345971563982,20,9,308211947,test,8N14023
wing,5,0.018957345971563982,20,9,308211947,test,8L89665
wing,5,0.018957345971563982,20,9,308211947,test,8N06527
wing,5,0.018957345971563982,20,9,308211947,test,8L89386
wing,5,0.018957345971563982,20,9,308211947,test,8N13986
wing,5,0.018957345971563982,20,9,308211947,test,8309272
wing,5,0.018957345971563982,20,9,308211947,test,8934301
wing,5,0.018957345971563982,20,9,308211947,test,8N13974
wing,5,0.018957345971563982,20,9,308211947,test,8N27411
wing,5,0.018957345971563982,20,9,308211947,test,8681032
wing,5,0.018957345971563982,20,9,308211947,test,8M31382
wing,5,0.018957345971563982,20,9,308211947,test,8M31941
wing,5,0.018957345971563982,20,9,308211947,test,8309269
wing,5,0.018957345971563982,20,9,308211947,test,8M71089
wing,5,0.018957345971563982,20,9,308211947,test,8887277
wing,5,0.018957345971563982,20,9,308211947,test,8L89847
wing,5,0.018957345971563982,20,9,308211947,test,8M72878
wing,5,0.018957345971563982,20,9,308211947,test,8P14401
wing,5,0.018957345971563982,20,9,308211947,test,8887249
wing,5,0.018957345971563982,20,9,308211947,test,8800353
wing,5,0.018957345971563982,20,9,308211947,test,8M72935
wing,5,0.018957345971563982,20,9,308211947,test,8816491
wing,5,0.018957345971563982,20,9,308211947,test,8N27275
wing,5,0.018957345971563982,20,9,308211947,test,8M71322
wing,5,0.018957345971563982,20,9,308211947,test,8P26200
wing,5,0.018957345971563982,20,9,308211947,test,8939602
wing,5,0.018957345971563982,20,9,308211947,test,8L89211
wing,5,0.018957345971563982,20,9,308211947,test,8N27881
wing,5,0.018957345971563982,20,9,308211947,test,8N14031
wing,5,0.018957345971563982,20,9,308211947,test,8L89669
wing,5,0.018957345971563982,20,9,308211947,test,8N27364
wing,5,0.018957345971563982,20,9,308211947,test,8L89273
wing,5,0.018957345971563982,20,9,308211947,test,8P26403
wing,5,0.018957345971563982,20,9,308211947,test,8L52212
wing,5,0.018957345971563982,20,9,308211947,test,8N28783
wing,5,0.018957345971563982,20,9,308211947,test,8L64283
wing,5,0.018957345971563982,20,9,308211947,test,8N27361
wing,5,0.018957345971563982,20,9,308211947,test,8887352
wing,5,0.018957345971563982,20,9,308211947,test,8939391
wing,5,0.018957345971563982,20,9,308211947,test,8309277
wing,5,0.018957345971563982,20,9,308211947,test,8730537
wing,5,0.018957345971563982,20,9,308211947,test,8747699
wing,5,0.018957345971563982,20,9,308211947,test,8M71085
wing,5,0.018957345971563982,20,9,308211947,test,8P14262
wing,5,0.018957345971563982,20,9,308211947,test,8M71061
wing,5,0.018957345971563982,20,9,308211947,test,8747777
wing,5,0.018957345971563982,20,9,308211947,test,8981708
wing,5,0.018957345971563982,20,9,308211947,test,8747100
wing,5,0.018957345971563982,20,9,308211947,test,8P14196
wing,5,0.018957345971563982,20,9,308211947,test,8732690
wing,5,0.018957345971563982,20,9,308211947,test,8934089
wing,5,0.018957345971563982,20,9,308211947,test,8N42527
wing,5,0.018957345971563982,20,9,308211947,test,8747728
wing,5,0.018957345971563982,20,9,308211947,test,8M72909
wing,5,0.018957345971563982,20,9,308211947,test,8800075
wing,5,0.018957345971563982,20,9,308211947,test,8681132
wing,5,0.018957345971563982,20,9,308211947,test,8M31398
wing,5,0.018957345971563982,20,9,308211947,test,8L52305
wing,5,0.018957345971563982,20,9,308211947,test,8L48315
wing,5,0.018957345971563982,20,9,308211947,test,8651869
wing,5,0.018957345971563982,20,9,308211947,test,8M72933
wing,5,0.018957345971563982,20,9,308211947,test,8L89753
wing,5,0.018957345971563982,20,9,308211947,test,8981026
wing,5,0.018957345971563982,20,9,308211947,test,8N73420
wing,5,0.018957345971563982,20,9,308211947,test,8P14075
wing,5,0.018957345971563982,20,9,308211947,test,8747103
wing,5,0.018957345971563982,20,9,308211947,test,8939629
wing,5,0.018957345971563982,20,9,308211947,test,8168698
wing,5,0.018957345971563982,20,9,308211947,test,8L52534
wing,5,0.018957345971563982,20,9,308211947,test,8M31452
wing,5,0.018957345971563982,20,9,308211947,test,8L19919
wing,5,0.018957345971563982,20,9,308211947,test,8981824
wing,5,0.018957345971563982,20,9,308211947,test,8168771
wing,5,0.018957345971563982,20,9,308211947,test,8981707
wing,5,0.018957345971563982,20,9,308211947,test,8939076
wing,5,0.018957345971563982,20,9,308211947,test,8L48438
wing,5,0.018957345971563982,20,9,308211947,test,8M72881
wing,5,0.018957345971563982,20,9,308211947,test,8747554
wing,5,0.018957345971563982,20,9,308211947,test,8L89516
wing,5,0.018957345971563982,20,9,308211947,test,8800354
wing,5,0.018957345971563982,20,9,308211947,test,8N42783
wing,5,0.018957345971563982,20,9,308211947,test,8L89639
wing,5,0.018957345971563982,20,9,308211947,test,8800570
wing,5,0.018957345971563982,20,9,308211947,test,8L52533
wing,5,0.018957345971563982,20,9,308211947,test,8N73055
wing,5,0.018957345971563982,20,9,308211947,test,8866789
wing,5,0.018957345971563982,20,9,308211947,test,8N87728
wing,5,0.018957345971563982,20,9,308211947,test,8L48661
wing,5,0.018957345971563982,20,9,308211947,test,8939195
wing,5,0.018957345971563982,20,9,308211947,test,8N27177
wing,5,0.018957345971563982,20,9,308211947,test,8M71866
wing,5,0.018957345971563982,20,9,308211947,test,8M31483
wing,5,0.018957345971563982,20,9,308211947,test,8800035
wing,5,0.018957345971563982,20,9,308211947,test,8N42786
wing,5,0.018957345971563982,20,9,308211947,test,8816497
wing,5,0.018957345971563982,20,9,308211947,test,8P11578
wing,5,0.018957345971563982,20,9,308211947,test,8N87342
wing,5,0.018957345971563982,20,9,308211947,test,8730486
wing,5,0.018957345971563982,20,9,308211947,test,8887451
wing,5,0.018957345971563982,20,9,308211947,test,8L52956
wing,5,0.018957345971563982,20,9,308211947,test,8M31973
wing,5,0.018957345971563982,20,9,308211947,test,8N72724
wing,5,0.018957345971563982,20,9,308211947,test,8981823
wing,5,0.018957345971563982,20,9,308211947,test,8939359
wing,5,0.018957345971563982,20,9,308211947,test,8M72679
wing,5,0.018957345971563982,20,9,308211947,test,8981290
wing,5,0.018957345971563982,20,9,308211947,test,8732691
wing,5,0.018957345971563982,20,9,308211947,test,8N72746
wing,5,0.018957345971563982,20,9,308211947,test,8N13932
wing,5,0.018957345971563982,20,9,308211947,test,8N14089
wing,5,0.018957345971563982,20,9,308211947,test,8L89538
wing,5,0.018957345971563982,20,9,308211947,test,8N27581
wing,5,0.018957345971563982,20,9,308211947,test,8730535
wing,5,0.018957345971563982,20,9,308211947,test,8747760
wing,5,0.018957345971563982,20,9,308211947,test,8887286
wing,5,0.018957345971563982,20,9,308211947,test,8N14955
wing,5,0.018957345971563982,20,9,308211947,test,8981268
wing,5,0.018957345971563982,20,9,308211947,test,8P14715
wing,5,0.018957345971563982,20,9,308211947,test,8747758
wing,5,0.018957345971563982,20,9,308211947,test,8L19877
wing,5,0.018957345971563982,20,9,308211947,test,8N27259
wing,5,0.018957345971563982,20,9,308211947,test,8N42637
wing,5,0.018957345971563982,20,9,308211947,test,8747608
wing,5,0.018957345971563982,20,9,308211947,test,8N06800
wing,5,0.018957345971563982,20,9,308211947,test,8P14190
wing,5,0.018957345971563982,20,9,308211947,test,8732249
wing,5,0.018957345971563982,20,9,308211947,test,8N42259
wing,5,0.018957345971563982,20,9,308211947,test,8L64902
wing,5,0.018957345971563982,20,9,308211947,test,8P14220
wing,5,0.018957345971563982,20,9,308211947,test,8P14834
wing,5,0.018957345971563982,20,9,308211947,test,8N14188
wing,5,0.018957345971563982,20,9,308211947,test,8M31331
wing,5,0.018957345971563982,20,9,308211947,test,8747223
wing,5,0.018957345971563982,20,9,308211947,test,8L48410
wing,5,0.018957345971563982,20,9,308211947,test,8866786
wing,5,0.018957345971563982,20,9,308211947,test,8M71289
wing,5,0.018957345971563982,20,9,308211947,test,8N05704
wing,5,0.018957345971563982,20,9,308211947,test,8N42286
wing,5,0.018957345971563982,20,9,308211947,test,8N28689
wing,5,0.018957345971563982,20,9,308211947,test,8M71296
wing,5,0.018957345971563982,20,9,308211947,test,8L89388
wing,5,0.018957345971563982,20,9,308211947,test,8N28681
wing,5,0.018957345971563982,20,9,308211947,test,8N14167
wing,5,0.018957345971563982,20,9,308211947,test,8309254
wing,5,0.018957345971563982,20,9,308211947,test,8981012
wing,5,0.018957345971563982,20,9,308211947,test,8L19974
wing,5,0.018957345971563982,20,9,308211947,test,8N42285
wing,5,0.018957345971563982,20,9,308211947,test,8N27241
wing,5,0.018957345971563982,20,9,308211947,test,8N05534
wing,5,0.018957345971563982,20,9,308211947,test,8887310
wing,5,0.018957345971563982,20,9,308211947,test,8732659
wing,5,0.018957345971563982,20,9,308211947,test,8L89692
wing,5,0.018957345971563982,20,9,308211947,test,8800615
wing,5,0.018957345971563982,20,9,308211947,test,8981024
wing,5,0.018957345971563982,20,9,308211947,test,8747118
wing,5,0.018957345971563982,20,9,308211947,test,8681075
wing,5,0.018957345971563982,20,9,308211947,test,8N14111
wing,5,0.018957345971563982,20,9,308211947,test,8N13977
wing,5,0.018957345971563982,20,9,308211947,test,8N05846
wing,5,0.018957345971563982,20,9,308211947,test,8M72877
wing,5,0.018957345971563982,20,9,308211947,test,8P11355
wing,5,0.018957345971563982,20,9,308211947,test,8L89366
wing,5,0.018957345971563982,20,9,308211947,test,8L89742
wing,5,0.018957345971563982,20,9,308211947,test,8N73819
wing,5,0.018957345971563982,20,9,308211947,test,8N05032
wing,5,0.018957345971563982,20,9,308211947,test,8981820
wing,5,0.018957345971563982,20,9,308211947,test,8N05702
wing,5,0.018957345971563982,20,9,308211947,test,8887226
wing,5,0.018957345971563982,20,9,308211947,test,8L89277
wing,5,0.018957345971563982,20,9,308211947,test,8800417
wing,5,0.018957345971563982,20,9,308211947,test,8N28682
wing,5,0.018957345971563982,20,9,308211947,test,8L30286
wing,5,0.018957345971563982,20,9,308211947,test,8N73097
wing,5,0.018957345971563982,20,9,308211947,test,8934066
wing,5,0.018957345971563982,20,9,308211947,test,8M31374
wing,5,0.018957345971563982,20,9,308211947,test,8939762
wing,5,0.018957345971563982,20,9,308211947,test,8939745
wing,5,0.018957345971563982,20,9,308211947,test,8N28815
wing,5,0.018957345971563982,20,9,308211947,test,8M31713
wing,5,0.018957345971563982,20,9,308211947,test,8816495
wing,5,0.018957345971563982,20,9,308211947,test,8747222
wing,5,0.018957345971563982,20,9,308211947,test,8747373
wing,5,0.018957345971563982,20,9,308211947,test,8857220
wing,5,0.018957345971563982,20,9,308211947,test,8L48446
wing,5,0.018957345971563982,20,9,308211947,test,8L48448
wing,5,0.018957345971563982,20,9,308211947,test,8N87052
wing,5,0.018957345971563982,20,9,308211947,test,8M71867
wing,5,0.018957345971563982,20,9,308211947,test,8681462
wing,5,0.018957345971563982,20,9,308211947,test,8M31360
wing,5,0.018957345971563982,20,9,308211947,test,8N13934
wing,5,0.018957345971563982,20,9,308211947,test,8981281
wing,5,0.018957345971563982,20,9,308211947,test,8651743
wing,5,0.018957345971563982,20,9,308211947,test,8981025
wing,5,0.018957345971563982,20,9,308211947,test,8981265
wing,5,0.018957345971563982,20,9,308211947,test,8943892
wing,5,0.018957345971563982,20,9,308211947,test,8800426
wing,5,0.018957345971563982,20,9,308211947,test,8981276
wing,5,0.018957345971563982,20,9,308211947,test,8651979
wing,5,0.018957345971563982,20,9,308211947,test,8N05709
wing,5,0.018957345971563982,20,9,308211947,test,8732637
wing,5,0.018957345971563982,20,9,308211947,test,8939196
wing,5,0.018957345971563982,20,9,308211947,test,8L64970
wing,5,0.018957345971563982,20,9,308211947,test,8L19977
wing,5,0.037914691943127965,40,9,1299175393,cal,8747518
wing,5,0.037914691943127965,40,9,1299175393,cal,8L89274
wing,5,0.037914691943127965,40,9,1299175393,cal,8N42928
wing,5,0.037914691943127965,40,9,1299175393,cal,8732648
wing,5,0.037914691943127965,40,9,1299175393,cal,8887277
wing,5,0.037914691943127965,40,9,1299175393,cal,8732637
wing,5,0.037914691943127965,40,9,1299175393,cal,8943880
wing,5,0.037914691943127965,40,9,1299175393,cal,8L89354
wing,5,0.037914691943127965,40,9,1299175393,cal,8N27873
wing,5,0.037914691943127965,40,9,1299175393,cal,8857778
wing,5,0.037914691943127965,40,9,1299175393,cal,8309272
wing,5,0.037914691943127965,40,9,1299175393,cal,8L64903
wing,5,0.037914691943127965,40,9,1299175393,cal,8934329
wing,5,0.037914691943127965,40,9,1299175393,cal,8N14933
wing,5,0.037914691943127965,40,9,1299175393,cal,8L19835
wing,5,0.037914691943127965,40,9,1299175393,cal,8866792
wing,5,0.037914691943127965,40,9,1299175393,cal,8M31480
wing,5,0.037914691943127965,40,9,1299175393,cal,8981822
wing,5,0.037914691943127965,40,9,1299175393,cal,8732649
wing,5,0.037914691943127965,40,9,1299175393,cal,8857205
wing,5,0.037914691943127965,40,9,1299175393,cal,8M71864
wing,5,0.037914691943127965,40,9,1299175393,cal,8887344
wing,5,0.037914691943127965,40,9,1299175393,cal,8800550
wing,5,0.037914691943127965,40,9,1299175393,cal,8309285
wing,5,0.037914691943127965,40,9,1299175393,cal,8L30783
wing,5,0.037914691943127965,40,9,1299175393,cal,8168650
wing,5,0.037914691943127965,40,9,1299175393,cal,8N14189
wing,5,0.037914691943127965,40,9,1299175393,cal,8857231
wing,5,0.037914691943127965,40,9,1299175393,cal,8N42287
wing,5,0.037914691943127965,40,9,1299175393,cal,8943043
wing,5,0.037914691943127965,40,9,1299175393,cal,8L48592
wing,5,0.037914691943127965,40,9,1299175393,cal,8N05846
wing,5,0.037914691943127965,40,9,1299175393,cal,8939630
wing,5,0.037914691943127965,40,9,1299175393,cal,8747554
wing,5,0.037914691943127965,40,9,1299175393,cal,8M31288
wing,5,0.037914691943127965,40,9,1299175393,cal,8P14401
wing,5,0.037914691943127965,40,9,1299175393,cal,8N73509
wing,5,0.037914691943127965,40,9,1299175393,cal,8N42674
wing,5,0.037914691943127965,40,9,1299175393,cal,8934893
wing,5,0.037914691943127965,40,9,1299175393,cal,8681025
wing,5,0.037914691943127965,40,9,1299175393,test,8P14715
wing,5,0.037914691943127965,40,9,1299175393,test,8P14112
wing,5,0.037914691943127965,40,9,1299175393,test,8981281
wing,5,0.037914691943127965,40,9,1299175393,test,8747623
wing,5,0.037914691943127965,40,9,1299175393,test,8939750
wing,5,0.037914691943127965,40,9,1299175393,test,8732651
wing,5,0.037914691943127965,40,9,1299175393,test,8943892
wing,5,0.037914691943127965,40,9,1299175393,test,8L89337
wing,5,0.037914691943127965,40,9,1299175393,test,8800031
wing,5,0.037914691943127965,40,9,1299175393,test,8N87728
wing,5,0.037914691943127965,40,9,1299175393,test,8L19937
wing,5,0.037914691943127965,40,9,1299175393,test,8M71098
wing,5,0.037914691943127965,40,9,1299175393,test,8L89751
wing,5,0.037914691943127965,40,9,1299175393,test,8M31941
wing,5,0.037914691943127965,40,9,1299175393,test,8L30320
wing,5,0.037914691943127965,40,9,1299175393,test,8P26401
wing,5,0.037914691943127965,40,9,1299175393,test,8939195
wing,5,0.037914691943127965,40,9,1299175393,test,8939344
wing,5,0.037914691943127965,40,9,1299175393,test,8981801
wing,5,0.037914691943127965,40,9,1299175393,test,8939619
wing,5,0.037914691943127965,40,9,1299175393,test,8N42520
wing,5,0.037914691943127965,40,9,1299175393,test,8L19920
wing,5,0.037914691943127965,40,9,1299175393,test,8732687
wing,5,0.037914691943127965,40,9,1299175393,test,8981856
wing,5,0.037914691943127965,40,9,1299175393,test,8P11947
wing,5,0.037914691943127965,40,9,1299175393,test,8P11355
wing,5,0.037914691943127965,40,9,1299175393,test,8N14167
wing,5,0.037914691943127965,40,9,1299175393,test,8N42523
wing,5,0.037914691943127965,40,9,1299175393,test,8L89517
wing,5,0.037914691943127965,40,9,1299175393,test,8M31927
wing,5,0.037914691943127965,40,9,1299175393,test,8800074
wing,5,0.037914691943127965,40,9,1299175393,test,8M31970
wing,5,0.037914691943127965,40,9,1299175393,test,8N13984
wing,5,0.037914691943127965,40,9,1299175393,test,8N14956
wing,5,0.037914691943127965,40,9,1299175393,test,8939199
wing,5,0.037914691943127965,40,9,1299175393,test,8N27932
wing,5,0.037914691943127965,40,9,1299175393,test,8L89377
wing,5,0.037914691943127965,40,9,1299175393,test,8L48454
wing,5,0.037914691943127965,40,9,1299175393,test,8309287
wing,5,0.037914691943127965,40,9,1299175393,test,8M31468
wing,5,0.037914691943127965,40,9,1299175393,test,8934301
wing,5,0.037914691943127965,40,9,1299175393,test,8934302
wing,5,0.037914691943127965,40,9,1299175393,test,8M31445
wing,5,0.037914691943127965,40,9,1299175393,test,8309128
wing,5,0.037914691943127965,40,9,1299175393,test,8P14144
